Year,Sex,Name,Count
1991,Boy,Daren,16
1991,Boy,Darian,12
1991,Boy,Darien,5
1991,Boy,Darin,21
1991,Boy,Dario,23
1991,Boy,Darion,7
1991,Boy,Darius,17
1991,Boy,Darnell,18
1991,Boy,Daron,5
1991,Boy,Darrel,14
1991,Boy,Darrell,35
1991,Boy,Darren,253
1991,Boy,Darrin,19
1991,Boy,Darryl,75
1991,Boy,Darwin,16
1991,Boy,Daryl,53
1991,Boy,Dat,6
1991,Boy,Dave,267
1991,Boy,Daven,5
1991,Boy,David,3325
1991,Boy,David-Alexandre,9
1991,Boy,Davide,12
1991,Boy,Davin,24
1991,Boy,Davis,32
1991,Boy,Dawson,17
1991,Boy,Dax,6
1991,Boy,Daylan,11
1991,Boy,Dayne,20
1991,Boy,Dayton,39
1991,Boy,Dean,159
1991,Boy,Declan,12
1991,Boy,Deepak,11
1991,Boy,Dejan,5
1991,Boy,Delaney,8
1991,Boy,Demetre,5
1991,Boy,Den,9
1991,Boy,Dene,6
1991,Boy,Denesh,5
1991,Boy,Denis,91
1991,Boy,Deniz,5
1991,Boy,Dennis,135
1991,Boy,Denny,11
1991,Boy,Denton,6
1991,Boy,Denver,18
1991,Boy,Denzel,6
1991,Boy,Der,22
1991,Boy,Dereck,23
1991,Boy,Derek,722
1991,Boy,Derick,34
1991,Boy,Derik,9
1991,Boy,Deron,5
1991,Boy,Derrek,16
1991,Boy,Derrick,133
1991,Boy,Derrik,6
1991,Boy,Derron,5
1991,Boy,Desmond,55
1991,Boy,Devan,56
1991,Boy,Deven,25
1991,Boy,Devin,381
1991,Boy,Devlin,5
1991,Boy,Devon,398
1991,Boy,Devyn,6
1991,Boy,Dexter,37
1991,Boy,Didier,13
1991,Boy,Diego,38
1991,Boy,Dilan,7
1991,Boy,Dillan,37
1991,Boy,Dillion,6
1991,Boy,Dillon,332
1991,Boy,Dimitri,27
1991,Boy,Dimitrios,14
1991,Boy,Dinesh,8
1991,Boy,Dinh,6
1991,Boy,Dino,10
1991,Boy,Dion,24
1991,Boy,Domenic,28
1991,Boy,Domenico,30
1991,Boy,Dominic,337
1991,Boy,Dominick,24
1991,Boy,Dominik,29
1991,Boy,Dominique,73
1991,Boy,Don,27
1991,Boy,Donald,237
1991,Boy,Donato,10
1991,Boy,Donavan,25
1991,Boy,Donavon,13
1991,Boy,Donny,6
1991,Boy,Donovan,75
1991,Boy,Dorian,19
1991,Boy,Douglas,239
1991,Boy,Dov,5
1991,Boy,Dovid,5
1991,Boy,Drake,35
1991,Boy,Drew,187
1991,Boy,Dru,5
1991,Boy,Duane,23
1991,Boy,Duc,12
1991,Boy,Duncan,90
1991,Boy,Dusan,6
1991,Boy,Dustan,8
1991,Boy,Dusten,10
1991,Boy,Dustin,640
1991,Boy,Dusty,13
1991,Boy,Dustyn,16
1991,Boy,Duy,7
1991,Boy,Dwayne,63
1991,Boy,Dwight,35
1991,Boy,Dyk,9
1991,Boy,Dylan,1316
1991,Boy,Dyllan,14
1991,Boy,Dyllon,7
1991,Boy,Dylon,31
1991,Boy,Dyson,6
1991,Boy,Earl,20
1991,Boy,Easton,5
1991,Boy,Eddie,10
1991,Boy,Eddy,16
1991,Boy,Eden,5
1991,Boy,Edgar,26
1991,Boy,Edmond,12
1991,Boy,Edmund,14
1991,Boy,Edouard,30
1991,Boy,Eduardo,18
1991,Boy,Edward,252
1991,Boy,Edwin,51
1991,Boy,Eldon,8
1991,Boy,Eli,37
1991,Boy,Elias,66
1991,Boy,Elie,44
1991,Boy,Eliezer,5
1991,Boy,Elijah,51
1991,Boy,Elio,5
1991,Boy,Eliot,15
1991,Boy,Elisha,8
1991,Boy,Elliot,62
1991,Boy,Elliott,77
1991,Boy,Ellis,12
1991,Boy,Eloi,10
1991,Boy,Elton,5
1991,Boy,Elvin,7
1991,Boy,Elvis,8
1991,Boy,Emanuel,30
1991,Boy,Emeric,7
1991,Boy,Emerson,15
1991,Boy,Emery,7
1991,Boy,Emil,15
1991,Boy,Emile,102
1991,Boy,Emilien,5
1991,Boy,Emilio,22
1991,Boy,Emmanuel,127
1991,Boy,Emmett,18
1991,Boy,Enoch,5
1991,Boy,Enrick,7
1991,Boy,Enrico,6
1991,Boy,Enrique,5
1991,Boy,Eric,1662
1991,Boy,Erich,22
1991,Boy,Erick,55
1991,Boy,Erik,304
1991,Boy,Erin,12
1991,Boy,Ernest,33
1991,Boy,Ernesto,11
1991,Boy,Errol,9
1991,Boy,Ervin,8
1991,Boy,Erwin,8
1991,Boy,Esteban,11
1991,Boy,Ethan,283
